ad.p.value
0.001018168
0.013905672
0.048984966
0.008321053
1.97E-05
0.91341098
0.003627261
0.032340541
0.386144638
0.589917884
0.000276589
5.98E-05
0.000452113
0.000665176
0.00063936
0.036795972
0.504748928
0.585094863
0.397659581
4.63E-06
0.404264011
0.062541606
0.001273452
0.661316158
0.07855269
0.000184484
0.107077393
0.001007695
0.00630162
0.004170016
0.00081697
0.092002426
0.01154215
0.001695613
0.056013853
2.93E-05
0.035744287
6.54E-06
0.359505691
0.021191991
0.016127276
0.011881517
0.491983473
5.49E-06
2.06E-05
0.004768445
0.002363621
0.069852455
0.02769834
0.006025312
0.315346519
0.703342791
0.007235694
0.00243046
0.074250798
0.011035421
0.245901649
0.000224019
0.000435358
0.010957078
0.001292506
0.084207171
0.000249248
0.00012573
0.804006038
0.021448518
0.673052832
0.005334722
0.01562388
0.392161538
0.005312581
0.142382223
0.005979871
0.000387027
6.72E-06
0.695793702
0.03509858
0.000612547
0.000741735
0.194444192
0.754761771
0.849838954
0.773226877
0.005073663
0.088005778
0.001309586
0.762297936
1.48E-05
0.446539023
0.009162186
0.431457137
0.000549908
0.135471273
0.008635182
0.022002571
0.765010069
0.194069528
0.000909871
0.011357121
0.025834301
0.789756251
7.83E-05
0.837015055
0.01509196
0.001131243
0.000197065
0.047908835
0.00766016
0.065142804
0.001506654
0.000446791
0.81215515
0.250546305
4.35E-05
0.502316677
0.028081489
0.005181581
0.002718246
0.010487945
0.004328469
0.000404885
2.17E-05
0.121450677
0.000892393
0.000229625
0.030656869
0.043935256
0.000598691
0.131564244
0.050130884
0.012396646
0.044909035
0.011395961
0.072887053
0.000677986
0.004268991
0.285468256
0.000141139
0.172596601
1
0.005147351
0.008054714
0.009497488
0.001079609
0.000655833
0.107148903
0.001779355
0.001352323
0.001481523
0.112147818
0.019684454
0.213730367
0.138873032
3.64E-05
0.199066526
0.006584468
0.340484618
0.35144395
0.026667997
0.740927708
0.013422649
0.593801899
0.368223999
0.0020931
0.002697287
0.094814865
0.161939885
0.004382641
0.032803388
0.017893483
0.00219982
0.021588721
8.29E-07
0.683662274
0.092218722
0.000772851
0.394193314
0.009814797
0.010682726
1.77E-05
0.001733063
0.001865691
8.85E-05
0.003447541
0.016569944
0.169155031
0.384363333
0.020433896
0.040859457
0.000784831
7.56E-06
0.000961049
0.000888579
8.12E-05
0.001894257
0.003670855
0.160359498
0.012056027
0.00281347
0.000863284
0.000755985
0.967979529
2.49E-06
0.001458202
0.004684283
0.075488306
0.015775118
0.527122183
0.097820482
0.039542099
0.227885051
0.278808538
5.58E-07
0.08673873
0.08515085
0.328342736
0.002804238
0.01851675
0.000430103
2.14E-06
0.000953084
0.648440829
0.069215933
0.001997795
7.33E-05
0.01682207
0.020454872
0.002878714
0.251275376
0.006767118
0.000328103
0.358414091
0.000238247
0.43820325
0.001302323
0.774887977
0.013878797
0.594338324
0.01214702
1.40E-05
0.001197376
0.000840874
0.004265649
0.037038199
6.80E-06
0.002309574
2.92E-05
0.000101838
0.002243781
0.050110116
0.002895618
0.011706486
0.000316965
1.02E-05
0.000104823
0.050110116
0.000149951
0.000825299
9.41E-09
0.41740979
0.514020498
4.38E-05
0.894035011
2.63E-05
0.021237874
0.118838644
0.092645973
0.000928606
0.115763346
0.003850571
0.048920309
0.000873508
0.356794603
0.000394049
0.00902164
0.000487487
0.259183564
0.000150295
0.003371497
0.000159959
0.025240816
0.065073005
2.75E-05
0.000513976
0.547464191
0.008168709
0.020872923
2.59E-06
7.08E-05
4.31E-06
0.000364492
0.027828148
0.024682899
0.230553351
0.791208205
0.000772817
0.003147646
0.017624033
0.236753904
0.000345935
0.00329499
0.001333632
1.73E-06
0.004421228
0.0170796
0.282394274
0.000835852
0.070250969
0.008437309
0.005730096
0.538880636
0.002286484
0.016019151
0.000367804
0.011464664
0.049174814
0.308672254
0.018146119
0.151290088
0.000190179
0.004346578
0.733497627
2.67E-05
0.000134305
0.000620567
0.010457128
0.013766888
0.002437638
0.277281468
8.87E-05
0.000245154
0.001649874
0.000100315
0.527247194
0.686156393
0.001440147
0.020214833
0.040155613
0.005161772
0.202457612
0.014728395
0.00023653
0.009834799
0.073529639
5.32E-05
0.00263458
0.000327127
0.000260341
0.312200284
0.081967365
0.097151815
0.016826134
0.104455272
0.000993484
0.313338005
6.39E-08
0.001388103
0.002390797
0.000809631
0.010457768
0.31171357
0.031171567
0.139692695
0.004935457
0.094314139
0.004778448
0.00440863
0.000101116
0.141103785
0.024066953
0.124411512
0.002542376
0.025463182
0.000341683
0.045804345
0.001532898
0.017596529
0.003603528
4.98E-06
0.046883807
0.017886761
0.00121299
0.011735993
0.003235754
0.019453675
0.094899972
0.000563061
0.019761785
0.042221547
0.190710253
0.002089378
0.010176518
0.085461647
0.041711717
0.115557763
0.82972793
0.24445433
0.355618569
0.002817354
0.000398025
0.954145515
0.393972592
0.068358057
0.002193525
0.203698479
0.074634862
0.003071866
0.267271575
0.000495559
0.096183161
0.361274071
5.61E-06
0.028791981
0.000192234
0.002816227
0.158818716
0.080572699
0.024519754
6.17E-05
6.83E-05
0.052232238
0.000711611
0.202617872
0.024235151
0.05220841
0.019138546
0.753299272
2.69E-05
0.002172673
0.976948046
0.000229295
0.005847837
0.01545959
0.012829438
0.001728467
0.028611716
0.85171875
0.033471287
0.003504148
0.05916999
0.013370385
0.122597892
0.004807599
0.015952933
0.007467611
0.014894984
0.001012903
0.603813089
0.000276018
0.000113053
0.012226537
0.92524349
8.42E-05
0.129083357
0.009598439
0.001657763
0.048059783
0.003724814
0.001900839
0.188655713
0.018916673
0.00129264
0.033292928
0.00922597
0.003587011
0.016001925
0.060945548
0.010431431
0.065617848
0.006032656
0.002257797
0.201806827
0.066288099
0.009639602
0.026462494
0.274688474
0.000964787
0.025786717
0.85164695
0.000111649
0.003030025
0.017658415
0.000760115
0.006836187
2.65E-07
0.266937868
1
0.000462129
0.319977085
0.005573152
0.0179211
0.13696167
0.380208607
0.001534412
0.059359676
0.025973552
0.033657518
0.00039656
0.819176041
0.001562169
0.485581854
0.128430397
1.18E-05
0.000347983
0.007284471
0.00017165
0.015378604
0.018563345
0.001706654
0.028700987
0.705337039
0.018279289
0.272499813
0.000533041
0.788951644
0.019681594
0.097450024
0.094226895
0.00044039
0.396092981
3.81E-05
0.108991295
0.000314498
3.03E-05
0.000168347
0.579876097
0.164207604
0.000129847
0.041570988
0.007806603
0.010858321
3.70E-05
0.11541395
0.000471485
0.000253795
0.01187139
0.00991894
0.012631833
0.03174934
0.197462791
0.051997336
0.058518825
0.003518461
0.149947267
0.000638243
0.001661199
0.014181206
0.000700939
0.042761817
0.000236312
0.522626593
0.677985016
0.189904359
0.527614216
0.012521024
0.001670447
0.000658414
0.006636459
0.108294025
0.069365191
0.345746736
2.26E-05
0.004087296
0.203808468
0.00044119
0.009201785
0.015899189
6.43E-05
0.012056156
0.452739583
0.01836665
0.000708495
0.000218892
0.017250638
0.017971713
0.006181648
0.061192984
0.002816437
1.93E-05
0.001075941
0.002204271
0.000240565
0.019270538
1.25E-05
4.87E-05
0.000629153
0.53105564
0.000311922
0.015293539
0.000503344
0.015226027
0.016554628
0.519723091
0.009978511
0.03159245
0.367216754
0.365871838
0.000369494
0.010828778
0.116564584
0.162007835
0.006146608
0.000115007
0.001455246
0.68558554
0.000557787
0.001311134
0.004257747
0.129728328
0.008711012
0.000105517
9.73E-05
3.86E-05
0.000994775
0.033083027
0.04210559
0.002757682
0.044189651
0.002412148
0.055768997
0.003220612
0.977831443
2.91E-05
0.001440687
0.004581231
0.003109342
0.033584117
0.000118845
0.000211967
0.003129247
4.00E-06
0.002285491
0.005667887
0.016962448
0.065615229
6.70E-05
8.93E-05
8.79E-05
0.00330707
0.033335346
0.659145301
0.003051993
0.529669388
0.000195854
0.00011817
0.060800533
0.805154608
0.000681528
0.003021445
0.705112688
4.96E-05
0.006227333
0.019661018
0.018438053
0.007242644
0.003964951
8.78E-06
0.001848674
0.056659743
0.000400662
0.024507872
0.730697757
0.002757324
0.000233248
0.001072176
0.00354786
0.668340944
0.156643335
0.015824303
0.017437868
0.042318918
0.004530284
0.000699654
0.002236966
5.75E-06
6.31E-05
0.744879695
0.000638409
0.219835433
0.215198105
0.029126604
0.008368699
0.444440863
0.070491128
0.023691893
0.000940371
0.92524349
0.002610816
0.001500685
0.001722227
0.004925124
0.734006213
0.012149652
0.000237134
0.026504334
0.022935303
0.003352122
0.588552841
2.12E-05
0.75538769
0.000876569
0.0006443
0.032282184
0.002214585
0.007621936
0.265584688
0.002419044
0.194740648
0.00067756
0.016329599
0.503679197
0.118402162
0.102675693
0.035345595
0.009665074
0.027550055
0.037059195
0.095221729
0.265690396
0.074192491
0.003194126
0.017068294
0.001058589
0.114034309
0.002204299
0.002621548
0.037203896
0.000638961
0.001691396
0.197029761
0.006170638
0.0761076
0.11342523
0.150809889
0.841923561
0.022817634
0.863389046
9.42E-05
0.109152578
4.13E-05
0.188313087
0.000128333
0.008863767
0.045771218
2.59E-06
0.018993733
0.000622661
0.018690104
0.085544991
0.445949522
0.725689778
0.009970794
0.147905301
0.283752645
0.000105404
0.075787293
0.208617279
0.894191578
0.000432851
0.032905886
0.120985253
0.005053195
0.385779497
0.01101243
0.928978861
0.03173775
0.006942293
0.001724255
0.012538502
0.012636207
0.001937505
0.019443887
0.069061895
0.000106629
0.023389178
0.533477035
7.33E-05
0.012976308
0.012448987
0.685895752
7.33E-05
0.0004095
4.12E-06
0.00175629
0.001429063
0.332754761
0.054333089
0.00104656
3.26E-06
0.002456778
0.000812711
0.009636243
0.007359176
0.177454977
0.983894066
0.000899584
0.024006855
0.707665602
0.149599391
0.014731481
0.110353571
0.000360578
0.001111344
0.028522979
0.000377697
0.00050386
0.000118035
0.026340758
0.007980764
0.000103316
0.001103644
0.003371066
0.018377376
0.011226634
0.003482836
0.089694112
0.007098043
0.171946861
0.506069958
0.003407155
0.001194426
0.031023306
5.13E-07
0.30126784
0.001013399
0.009041203
0.254406346
0.912644714
0.005059539
0.544416813
0.653417298
0.004345806
0.003443442
0.001200686
1.23E-05
6.07E-05
0.064007226
0.004753187
0.000935109
6.86E-07
1.00E-07
0.001369347
0.006611931
0.002943556
0.002769381
8.67E-07
0.008678528
0.333271698
0.563639116
0.049605035
3.64E-06
0.000763043
0.003156294
0.025893593
8.08E-05
0.01144144
2.15E-05
0.039135417
0.061048883
0.000138429
0.874011228
0.016405665
0.0054495
0.011402792
0.001706274
0.294078649
0.022759631
5.45E-05
0.026961608
0.007186012
0.700513174
0.003878869
0.700513174
9.73E-05
0.007844775
0.023048584
0.842510697
0.95814305
0.006509519
1.40E-05
0.079271818
0.027663563
0.019018196
0.095736338
0.243899744
0.004620292
0.001537369
0.888693172
0.002929055
0.403272997
0.146823188
0.730975676
0.00021904
0.179870429
0.053237264
0.067136641
0.004969876
0.013597856
0.00029125
0.093921796
0.000145766
0.603967418
0.000243599
0.002759942
0.165554547
0.020689612
0.003530394
0.007517713
0.038300441
0.021625815
0.001768439
0.0010749
0.000132932
0.092596746
0.027615852
0.248763157
8.12E-06
3.02E-05
0.130966177
0.010071713
0.002347996
0.006992963
0.000413611
0.014526303
4.88E-05
0.007455595
0.022399754
0.036961383
0.022081838
1.61E-05
0.000103902
0.01355003
0.952995541
0.516281096
7.01E-05
0.129015268
0.476327669
0.000305828
1.24E-05
0.000456683
0.013137691
0.001516874
4.55E-06
0.504788612
0.010885189
0.002019402
0.664158362
0.146176534
0.001151424
2.79E-05
0.040886986
0.051210867
0.014289605
0.007901181
0.272103873
0.000483669
0.013968004
0.021208754
0.004955739
2.49E-05
0.08521944
0.024143621
0.013814347
0.111459041
0.015292203
0.581015123
5.66E-05
0.00853852
0.267463754
0.007748076
0.025126692
0.378624414
0.000862688
0.146170145
0.003854124
0.96852746
0.000263095
0.002932379
0.873436452
0.018800573
0.003961916
0.050110116
0.155273391
0.008498259
4.88E-05
0.006703339
0.000956042
0.026130352
0.000888848
0.718315933
0.000124592
1.74E-05
3.75E-05
0.007360096
1.65E-06
0.006736614
0.060028744
0.008529981
0.003945579
0.03255293
0.349015241
0.042476381
0.003080992
0.075428061
0.000867758
0.435499735
0.136628293
0.000464609
0.050921634
0.001850253
0.003761226
0.001738355
0.001903844
0.001405268
0.394246676
2.44E-05
0.088506133
0.000196774
0.000125931
0.678486512
0.197171966
0.004398556
0.159183262
0.003326151
0.067666869
0.097829602
0.000379408
0.044588211
0.187732693
0.000402069
0.59527278
0.000949675
0.078069692
0.450832551
0.168383636
0.001684742
0.000474926
0.003684714
0.003388108
0.001668086
0.118709931
3.64E-05
0.679564819
0.011320652
0.002345243
0.917729748
1.41E-05
0.006680749
0.007174924
0.002023876
0.001175221
0.020803732
0.473423654
0.000446137
0.004768244
0.001640672
9.83E-06
0.015560814
0.005752844
0.000694744
0.007074899
2.93E-06
0.00163897
0.00114897
0.000994747
0.003649418
4.58E-05
0.000327472
8.12E-06
0.004096174
0.003567549
0.037168439
0.000276682
0.0001059
0.295821479
0.149844146
0.398590721
1.36E-05
0.000272042
0.89152916
